"","ID","Income.Group"
"4335",36896,"0"
"4336",36897,"0"
"4337",36898,"0"
"4338",36899,"0"
"4339",36900,"0"
"4340",36901,"0"
"4341",36902,"1"
"4342",36903,"0"
"4343",36904,"1"
"4344",36905,"0"
"4345",36906,"0"
"4346",36907,"0"
"4347",36908,"0"
"4348",36909,"0"
"4349",36910,"0"
"4350",36911,"0"
"4351",36912,"0"
"4352",36913,"0"
"4353",36914,"0"
"4354",36915,"0"
"4355",36916,"0"
"4356",36917,"0"
"4357",36918,"0"
"4358",36919,"0"
"4359",36920,"0"
"4360",36921,"0"
"4361",36922,"1"
"4362",36923,"0"
"4363",36924,"0"
"4364",36925,"0"
"4365",36926,"0"
"4366",36927,"0"
"4367",36928,"0"
"4368",36929,"0"
"4369",36930,"0"
"4370",36931,"0"
"4371",36932,"0"
"4372",36933,"1"
"4373",36934,"0"
"4374",36935,"0"
"4375",36936,"0"
"4376",36937,"0"
"4377",36938,"0"
"4378",36939,"1"
"4379",36940,"0"
"4380",36941,"1"
"4381",36942,"1"
"4382",36943,"0"
"4383",36944,"1"
"4384",36945,"0"
"4385",36946,"0"
"4386",36947,"1"
"4387",36948,"0"
"4388",36949,"0"
"4389",36950,"0"
"4390",36951,"0"
"4391",36952,"0"
"4392",36953,"0"
"4393",36954,"0"
"4394",36955,"0"
"4395",36956,"0"
"4396",36957,"0"
"4397",36958,"0"
"4398",36959,"0"
"4399",36960,"0"
"4400",36961,"0"
"4401",36962,"0"
"4402",36963,"0"
"4403",36964,"0"
"4404",36965,"0"
"4405",36966,"0"
"4406",36967,"0"
"4407",36968,"1"
"4408",36969,"0"
"4409",36970,"0"
"4410",36971,"0"
"4411",36972,"1"
"4412",36973,"0"
"4413",36974,"0"
"4414",36975,"0"
"4415",36976,"0"
"4416",36977,"0"
"4417",36978,"0"
"4418",36979,"0"
"4419",36980,"0"
"4420",36981,"0"
"4421",36982,"0"
"4422",36983,"1"
"4423",36984,"0"
"4424",36985,"0"
"4425",36986,"1"
"4426",36987,"0"
"4427",36988,"0"
"4428",36989,"0"
"4429",36990,"0"
"4430",36991,"0"
"4431",36992,"1"
"4432",36993,"0"
"4433",36994,"0"
"4434",36995,"0"
"4435",36996,"0"
"4436",36997,"0"
"4437",36998,"0"
"4438",36999,"1"
"4439",37000,"0"
"4440",37001,"0"
"4441",37002,"0"
"4442",37003,"1"
"4443",37004,"0"
"4444",37005,"0"
"4445",37006,"0"
"4446",37007,"0"
"4447",37008,"0"
"4448",37009,"0"
"4449",37010,"1"
"4450",37011,"1"
"4451",37012,"0"
"4452",37013,"0"
"4453",37014,"0"
"4454",37015,"0"
"4455",37016,"0"
"4456",37017,"0"
"4457",37018,"0"
"4458",37019,"0"
"4459",37020,"0"
"4460",37021,"1"
"4461",37022,"0"
"4462",37023,"0"
"4463",37024,"1"
"4464",37025,"0"
"4465",37026,"0"
"4466",37027,"1"
"4467",37028,"1"
"4468",37029,"0"
"4469",37030,"0"
"4470",37031,"0"
"4471",37032,"0"
"4472",37033,"0"
"4473",37034,"0"
"4474",37035,"0"
"4475",37036,"0"
"4476",37037,"0"
"4477",37038,"0"
"4478",37039,"0"
"4479",37040,"1"
"4480",37041,"0"
"4481",37042,"1"
"4482",37043,"0"
"4483",37044,"1"
"4484",37045,"0"
"4485",37046,"0"
"4486",37047,"0"
"4487",37048,"0"
"4488",37049,"0"
"4489",37050,"0"
"4490",37051,"1"
"4491",37052,"0"
"4492",37053,"0"
"4493",37054,"1"
"4494",37055,"0"
"4495",37056,"0"
"4496",37057,"0"
"4497",37058,"0"
"4498",37059,"0"
"4499",37060,"0"
"4500",37061,"1"
"4501",37062,"0"
"4502",37063,"0"
"4503",37064,"0"
"4504",37065,"0"
"4505",37066,"0"
"4506",37067,"0"
"4507",37068,"0"
"4508",37069,"0"
"4509",37070,"0"
"4510",37071,"0"
"4511",37072,"0"
"4512",37073,"0"
"4513",37074,"0"
"4514",37075,"1"
"4515",37076,"0"
"4516",37077,"0"
"4517",37078,"0"
"4518",37079,"1"
"4519",37080,"0"
"4520",37081,"0"
"4521",37082,"0"
"4522",37083,"0"
"4523",37084,"0"
"4524",37085,"0"
"4525",37086,"0"
"4526",37087,"0"
"4527",37088,"0"
"4528",37089,"0"
"4529",37090,"0"
"4530",37091,"0"
"4531",37092,"0"
"4532",37093,"0"
"4533",37094,"0"
"4534",37095,"0"
"4535",37096,"0"
"4536",37097,"0"
"4537",37098,"0"
"4538",37099,"0"
"4539",37100,"0"
"4540",37101,"1"
"4541",37102,"0"
"4542",37103,"0"
"4543",37104,"0"
"4544",37105,"1"
"4545",37106,"0"
"4546",37107,"0"
"4547",37108,"0"
"4548",37109,"0"
"4549",37110,"0"
"4550",37111,"1"
"4551",37112,"0"
"4552",37113,"0"
"4553",37114,"0"
"4554",37115,"0"
"4555",37116,"0"
"4556",37117,"0"
"4557",37118,"0"
"4558",37119,"0"
"4559",37120,"0"
"4560",37121,"1"
"4561",37122,"1"
"4562",37123,"0"
"4563",37124,"0"
"4564",37125,"0"
"4565",37126,"0"
"4566",37127,"1"
"4567",37128,"0"
"4568",37129,"0"
"4569",37130,"0"
"4570",37131,"0"
"4571",37132,"0"
"4572",37133,"0"
"4573",37134,"0"
"4574",37135,"0"
"4575",37136,"0"
"4576",37137,"0"
"4577",37138,"0"
"4578",37139,"1"
"4579",37140,"0"
"4580",37141,"0"
"4581",37142,"0"
"4582",37143,"0"
"4583",37144,"0"
"4584",37145,"0"
"4585",37146,"0"
"4586",37147,"0"
"4587",37148,"1"
"4588",37149,"0"
"4589",37150,"0"
"4590",37151,"1"
"4591",37152,"0"
"4592",37153,"0"
"4593",37154,"0"
"4594",37155,"1"
"4595",37156,"0"
"4596",37157,"0"
"4597",37158,"0"
"4598",37159,"0"
"4599",37160,"0"
"4600",37161,"0"
"4601",37162,"0"
"4602",37163,"0"
"4603",37164,"1"
"4604",37165,"0"
"4605",37166,"0"
"4606",37167,"1"
"4607",37168,"0"
"4608",37169,"0"
"4609",37170,"0"
"4610",37171,"0"
"4611",37172,"1"
"4612",37173,"0"
"4613",37174,"0"
"4614",37175,"1"
"4615",37176,"0"
"4616",37177,"1"
"4617",37178,"0"
"4618",37179,"0"
"4619",37180,"0"
"4620",37181,"0"
"4621",37182,"0"
"4622",37183,"0"
"4623",37184,"0"
"4624",37185,"0"
"4625",37186,"0"
"4626",37187,"0"
"4627",37188,"1"
"4628",37189,"0"
"4629",37190,"0"
"4630",37191,"0"
"4631",37192,"1"
"4632",37193,"0"
"4633",37194,"0"
"4634",37195,"0"
"4635",37196,"0"
"4636",37197,"0"
"4637",37198,"0"
"4638",37199,"1"
"4639",37200,"0"
"4640",37201,"0"
"4641",37202,"0"
"4642",37203,"0"
"4643",37204,"0"
"4644",37205,"0"
"4645",37206,"0"
"4646",37207,"0"
"4647",37208,"0"
"4648",37209,"0"
"4649",37210,"0"
"4650",37211,"1"
"4651",37212,"0"
"4652",37213,"0"
"4653",37214,"0"
"4654",37215,"0"
"4655",37216,"0"
"4656",37217,"0"
"4657",37218,"1"
"4658",37219,"0"
"4659",37220,"1"
"4660",37221,"0"
"4661",37222,"0"
"4662",37223,"0"
"4663",37224,"0"
"4664",37225,"0"
"4665",37226,"0"
"4666",37227,"0"
"4667",37228,"0"
"4668",37229,"0"
"4669",37230,"0"
"4670",37231,"0"
"4671",37232,"1"
"4672",37233,"0"
"4673",37234,"1"
"4674",37235,"0"
"4675",37236,"1"
"4676",37237,"0"
"4677",37238,"0"
"4678",37239,"0"
"4679",37240,"0"
"4680",37241,"1"
"4681",37242,"0"
"4682",37243,"0"
"4683",37244,"0"
"4684",37245,"0"
"4685",37246,"0"
"4686",37247,"0"
"4687",37248,"0"
"4688",37249,"0"
"4689",37250,"0"
"4690",37251,"0"
"4691",37252,"0"
"4692",37253,"0"
"4693",37254,"0"
"4694",37255,"0"
"4695",37256,"0"
"4696",37257,"0"
"4697",37258,"0"
"4698",37259,"1"
"4699",37260,"0"
"4700",37261,"0"
"4701",37262,"0"
"4702",37263,"1"
"4703",37264,"0"
"4704",37265,"0"
"4705",37266,"0"
"4706",37267,"0"
"4707",37268,"0"
"4708",37269,"0"
"4709",37270,"0"
"4710",37271,"1"
"4711",37272,"0"
"4712",37273,"0"
"4713",37274,"0"
"4714",37275,"0"
"4715",37276,"1"
"4716",37277,"0"
"4717",37278,"1"
"4718",37279,"0"
"4719",37280,"0"
"4720",37281,"0"
"4721",37282,"0"
"4722",37283,"0"
"4723",37284,"0"
"4724",37285,"0"
"4725",37286,"1"
"4726",37287,"1"
"4727",37288,"0"
"4728",37289,"0"
"4729",37290,"0"
"4730",37291,"0"
"4731",37292,"1"
"4732",37293,"0"
"4733",37294,"1"
"4734",37295,"0"
"4735",37296,"0"
"4736",37297,"0"
"4737",37298,"1"
"4738",37299,"0"
"4739",37300,"0"
"4740",37301,"0"
"4741",37302,"0"
"4742",37303,"0"
"4743",37304,"0"
"4744",37305,"0"
"4745",37306,"0"
"4746",37307,"0"
"4747",37308,"0"
"4748",37309,"1"
"4749",37310,"0"
"4750",37311,"0"
"4751",37312,"0"
"4752",37313,"0"
"4753",37314,"0"
"4754",37315,"0"
"4755",37316,"0"
"4756",37317,"0"
"4757",37318,"0"
"4758",37319,"0"
"4759",37320,"0"
"4760",37321,"0"
"4761",37322,"0"
"4762",37323,"0"
"4763",37324,"0"
"4764",37325,"0"
"4765",37326,"0"
"4766",37327,"0"
"4767",37328,"1"
"4768",37329,"0"
"4769",37330,"0"
"4770",37331,"0"
"4771",37332,"0"
"4772",37333,"0"
"4773",37334,"1"
"4774",37335,"1"
"4775",37336,"0"
"4776",37337,"0"
"4777",37338,"0"
"4778",37339,"0"
"4779",37340,"0"
"4780",37341,"1"
"4781",37342,"0"
"4782",37343,"1"
"4783",37344,"1"
"4784",37345,"0"
"4785",37346,"1"
"4786",37347,"1"
"4787",37348,"0"
"4788",37349,"1"
"4789",37350,"0"
"4790",37351,"0"
"4791",37352,"0"
"4792",37353,"0"
"4793",37354,"1"
"4794",37355,"0"
"4795",37356,"0"
"4796",37357,"0"
"4797",37358,"0"
"4798",37359,"0"
"4799",37360,"0"
"4800",37361,"0"
"4801",37362,"0"
"4802",37363,"0"
"4803",37364,"0"
"4804",37365,"0"
"4805",37366,"0"
"4806",37367,"1"
"4807",37368,"0"
"4808",37369,"0"
"4809",37370,"0"
"4810",37371,"0"
"4811",37372,"0"
"4812",37373,"0"
"4813",37374,"1"
"4814",37375,"0"
"4815",37376,"1"
"4816",37377,"0"
"4817",37378,"0"
"4818",37379,"0"
"4819",37380,"0"
"4820",37381,"0"
"4821",37382,"0"
"4822",37383,"0"
"4823",37384,"0"
"4824",37385,"0"
"4825",37386,"0"
"4826",37387,"0"
"4827",37388,"0"
"4828",37389,"0"
"4829",37390,"0"
"4830",37391,"1"
"4831",37392,"0"
"4832",37393,"1"
"4833",37394,"0"
"4834",37395,"0"
"4835",37396,"1"
"4836",37397,"0"
"4837",37398,"0"
"4838",37399,"0"
"4839",37400,"0"
"4840",37401,"0"
"4841",37402,"0"
"4842",37403,"0"
"4843",37404,"0"
"4844",37405,"0"
"4845",37406,"0"
"4846",37407,"0"
"4847",37408,"0"
"4848",37409,"0"
"4849",37410,"1"
"4850",37411,"1"
"4851",37412,"0"
"4852",37413,"0"
"4853",37414,"0"
"4854",37415,"1"
"4855",37416,"1"
"4856",37417,"1"
"4857",37418,"0"
"4858",37419,"0"
"4859",37420,"0"
"4860",37421,"1"
"4861",37422,"0"
"4862",37423,"0"
"4863",37424,"0"
"4864",37425,"0"
"4865",37426,"0"
"4866",37427,"0"
"4867",37428,"0"
"4868",37429,"0"
"4869",37430,"1"
"4870",37431,"0"
"4871",37432,"0"
"4872",37433,"0"
"4873",37434,"0"
"4874",37435,"0"
"4875",37436,"0"
"4876",37437,"0"
"4877",37438,"0"
"4878",37439,"0"
"4879",37440,"0"
"4880",37441,"0"
"4881",37442,"1"
"4882",37443,"1"
"4883",37444,"1"
"4884",37445,"1"
"4885",37446,"0"
"4886",37447,"0"
"4887",37448,"0"
"4888",37449,"0"
"4889",37450,"0"
"4890",37451,"0"
"4891",37452,"0"
"4892",37453,"0"
"4893",37454,"0"
"4894",37455,"1"
"4895",37456,"0"
"4896",37457,"0"
"4897",37458,"0"
"4898",37459,"0"
"4899",37460,"0"
"4900",37461,"0"
"4901",37462,"0"
"4902",37463,"0"
"4903",37464,"0"
"4904",37465,"0"
"4905",37466,"0"
"4906",37467,"0"
"4907",37468,"0"
"4908",37469,"0"
"4909",37470,"1"
"4910",37471,"0"
"4911",37472,"0"
"4912",37473,"0"
"4913",37474,"0"
"4914",37475,"0"
"4915",37476,"0"
"4916",37477,"0"
"4917",37478,"1"
"4918",37479,"0"
"4919",37480,"1"
"4920",37481,"1"
"4921",37482,"1"
"4922",37483,"0"
"4923",37484,"0"
"4924",37485,"0"
"4925",37486,"0"
"4926",37487,"0"
"4927",37488,"0"
"4928",37489,"0"
"4929",37490,"1"
"4930",37491,"0"
"4931",37492,"0"
"4932",37493,"0"
"4933",37494,"1"
"4934",37495,"0"
"4935",37496,"0"
"4936",37497,"0"
"4937",37498,"0"
"4938",37499,"0"
"4939",37500,"1"
"4940",37501,"1"
"4941",37502,"0"
"4942",37503,"0"
"4943",37504,"1"
"4944",37505,"0"
"4945",37506,"0"
"4946",37507,"0"
"4947",37508,"0"
"4948",37509,"0"
"4949",37510,"0"
"4950",37511,"0"
"4951",37512,"1"
"4952",37513,"0"
"4953",37514,"0"
"4954",37515,"0"
"4955",37516,"0"
"4956",37517,"0"
"4957",37518,"0"
"4958",37519,"0"
"4959",37520,"0"
"4960",37521,"0"
"4961",37522,"0"
"4962",37523,"0"
"4963",37524,"0"
"4964",37525,"0"
"4965",37526,"0"
"4966",37527,"0"
"4967",37528,"0"
"4968",37529,"0"
"4969",37530,"1"
"4970",37531,"0"
"4971",37532,"0"
"4972",37533,"0"
"4973",37534,"0"
"4974",37535,"0"
"4975",37536,"0"
"4976",37537,"0"
"4977",37538,"0"
"4978",37539,"0"
"4979",37540,"0"
"4980",37541,"0"
"4981",37542,"1"
"4982",37543,"0"
"4983",37544,"0"
"4984",37545,"0"
"4985",37546,"0"
"4986",37547,"0"
"4987",37548,"0"
"4988",37549,"0"
"4989",37550,"1"
"4990",37551,"0"
"4991",37552,"0"
"4992",37553,"0"
"4993",37554,"0"
"4994",37555,"0"
"4995",37556,"1"
"4996",37557,"0"
"4997",37558,"0"
"4998",37559,"0"
"4999",37560,"1"
"5000",37561,"1"
"5001",37562,"1"
"5002",37563,"0"
"5003",37564,"0"
"5004",37565,"1"
"5005",37566,"0"
"5006",37567,"0"
"5007",37568,"0"
"5008",37569,"1"
"5009",37570,"0"
"5010",37571,"1"
"5011",37572,"0"
"5012",37573,"0"
"5013",37574,"0"
"5014",37575,"1"
"5015",37576,"0"
"5016",37577,"0"
"5017",37578,"0"
"5018",37579,"0"
"5019",37580,"0"
"5020",37581,"0"
"5021",37582,"0"
"5022",37583,"0"
"5023",37584,"0"
"5024",37585,"0"
"5025",37586,"1"
"5026",37587,"0"
"5027",37588,"0"
"5028",37589,"1"
"5029",37590,"0"
"5030",37591,"0"
"5031",37592,"0"
"5032",37593,"0"
"5033",37594,"0"
"5034",37595,"0"
"5035",37596,"0"
"5036",37597,"0"
"5037",37598,"0"
"5038",37599,"0"
"5039",37600,"0"
"5040",37601,"0"
"5041",37602,"0"
"5042",37603,"1"
"5043",37604,"0"
"5044",37605,"0"
"5045",37606,"0"
"5046",37607,"0"
"5047",37608,"0"
"5048",37609,"0"
"5049",37610,"0"
"5050",37611,"0"
"5051",37612,"0"
"5052",37613,"1"
"5053",37614,"0"
"5054",37615,"0"
"5055",37616,"1"
"5056",37617,"1"
"5057",37618,"0"
"5058",37619,"1"
"5059",37620,"0"
"5060",37621,"0"
"5061",37622,"1"
"5062",37623,"0"
"5063",37624,"0"
"5064",37625,"0"
"5065",37626,"0"
"5066",37627,"0"
"5067",37628,"0"
"5068",37629,"0"
"5069",37630,"1"
"5070",37631,"0"
"5071",37632,"1"
"5072",37633,"0"
"5073",37634,"0"
"5074",37635,"0"
"5075",37636,"0"
"5076",37637,"0"
"5077",37638,"0"
"5078",37639,"0"
"5079",37640,"0"
"5080",37641,"0"
"5081",37642,"0"
"5082",37643,"0"
"5083",37644,"1"
"5084",37645,"0"
"5085",37646,"0"
"5086",37647,"0"
"5087",37648,"0"
"5088",37649,"0"
"5089",37650,"0"
"5090",37651,"1"
"5091",37652,"1"
"5092",37653,"0"
"5093",37654,"0"
"5094",37655,"1"
"5095",37656,"0"
"5096",37657,"0"
"5097",37658,"0"
"5098",37659,"0"
"5099",37660,"0"
"5100",37661,"0"
"5101",37662,"0"
"5102",37663,"0"
"5103",37664,"0"
"5104",37665,"0"
"5105",37666,"0"
"5106",37667,"0"
"5107",37668,"0"
"5108",37669,"0"
"5109",37670,"0"
"5110",37671,"1"
"5111",37672,"0"
"5112",37673,"0"
"5113",37674,"0"
"5114",37675,"0"
"5115",37676,"0"
"5116",37677,"0"
"5117",37678,"0"
"5118",37679,"0"
"5119",37680,"1"
"5120",37681,"0"
"5121",37682,"0"
"5122",37683,"0"
"5123",37684,"0"
"5124",37685,"1"
"5125",37686,"1"
"5126",37687,"1"
"5127",37688,"0"
"5128",37689,"0"
"5129",37690,"1"
"5130",37691,"1"
"5131",37692,"1"
"5132",37693,"0"
"5133",37694,"1"
"5134",37695,"1"
"5135",37696,"0"
"5136",37697,"0"
"5137",37698,"0"
"5138",37699,"0"
"5139",37700,"0"
"5140",37701,"1"
"5141",37702,"0"
"5142",37703,"1"
"5143",37704,"1"
"5144",37705,"1"
"5145",37706,"0"
"5146",37707,"0"
"5147",37708,"0"
"5148",37709,"0"
"5149",37710,"1"
"5150",37711,"0"
"5151",37712,"0"
"5152",37713,"1"
"5153",37714,"0"
"5154",37715,"0"
"5155",37716,"0"
"5156",37717,"0"
"5157",37718,"0"
"5158",37719,"0"
"5159",37720,"0"
"5160",37721,"0"
"5161",37722,"0"
"5162",37723,"0"
"5163",37724,"0"
"5164",37725,"0"
"5165",37726,"0"
"5166",37727,"0"
"5167",37728,"0"
"5168",37729,"0"
"5169",37730,"0"
"5170",37731,"0"
"5171",37732,"0"
"5172",37733,"0"
"5173",37734,"0"
"5174",37735,"0"
"5175",37736,"0"
"5176",37737,"1"
"5177",37738,"1"
"5178",37739,"0"
"5179",37740,"0"
"5180",37741,"0"
"5181",37742,"0"
"5182",37743,"1"
"5183",37744,"0"
"5184",37745,"0"
"5185",37746,"0"
"5186",37747,"0"
"5187",37748,"0"
"5188",37749,"0"
"5189",37750,"0"
"5190",37751,"1"
"5191",37752,"1"
"5192",37753,"0"
"5193",37754,"0"
"5194",37755,"0"
"5195",37756,"0"
"5196",37757,"0"
"5197",37758,"0"
"5198",37759,"0"
"5199",37760,"0"
"5200",37761,"1"
"5201",37762,"0"
"5202",37763,"1"
"5203",37764,"0"
"5204",37765,"0"
"5205",37766,"0"
"5206",37767,"1"
"5207",37768,"0"
"5208",37769,"1"
"5209",37770,"0"
"5210",37771,"0"
"5211",37772,"0"
"5212",37773,"1"
"5213",37774,"0"
"5214",37775,"1"
"5215",37776,"0"
"5216",37777,"1"
"5217",37778,"0"
"5218",37779,"1"
"5219",37780,"0"
"5220",37781,"0"
"5221",37782,"0"
"5222",37783,"0"
"5223",37784,"0"
"5224",37785,"1"
"5225",37786,"0"
"5226",37787,"1"
"5227",37788,"0"
"5228",37789,"0"
"5229",37790,"0"
"5230",37791,"0"
"5231",37792,"1"
"5232",37793,"0"
"5233",37794,"0"
"5234",37795,"0"
"5235",37796,"0"
"5236",37797,"0"
"5237",37798,"0"
"5238",37799,"1"
"5239",37800,"0"
"5240",37801,"1"
"5241",37802,"1"
"5242",37803,"0"
"5243",37804,"1"
"5244",37805,"0"
"5245",37806,"1"
"5246",37807,"0"
"5247",37808,"0"
"5248",37809,"1"
"5249",37810,"1"
"5250",37811,"0"
"5251",37812,"1"
"5252",37813,"0"
"5253",37814,"0"
"5254",37815,"0"
"5255",37816,"0"
"5256",37817,"0"
"5257",37818,"0"
"5258",37819,"0"
"5259",37820,"0"
"5260",37821,"0"
"5261",37822,"0"
"5262",37823,"0"
"5263",37824,"0"
"5264",37825,"0"
"5265",37826,"1"
"5266",37827,"1"
"5267",37828,"1"
"5268",37829,"1"
"5269",37830,"1"
"5270",37831,"0"
"5271",37832,"0"
"5272",37833,"0"
"5273",37834,"0"
"5274",37835,"0"
"5275",37836,"0"
"5276",37837,"0"
"5277",37838,"1"
"5278",37839,"0"
"5279",37840,"0"
"5280",37841,"1"
"5281",37842,"1"
"5282",37843,"0"
"5283",37844,"0"
"5284",37845,"0"
"5285",37846,"0"
"5286",37847,"0"
"5287",37848,"0"
"5288",37849,"0"
"5289",37850,"0"
"5290",37851,"1"
"5291",37852,"0"
"5292",37853,"0"
"5293",37854,"0"
"5294",37855,"0"
"5295",37856,"0"
"5296",37857,"1"
"5297",37858,"0"
"5298",37859,"0"
"5299",37860,"0"
"5300",37861,"0"
"5301",37862,"0"
"5302",37863,"0"
"5303",37864,"0"
"5304",37865,"0"
"5305",37866,"0"
"5306",37867,"0"
"5307",37868,"0"
"5308",37869,"0"
"5309",37870,"0"
"5310",37871,"0"
"5311",37872,"0"
"5312",37873,"1"
"5313",37874,"0"
"5314",37875,"0"
"5315",37876,"0"
"5316",37877,"0"
"5317",37878,"0"
"5318",37879,"0"
"5319",37880,"0"
"5320",37881,"0"
"5321",37882,"0"
"5322",37883,"0"
"5323",37884,"1"
"5324",37885,"0"
"5325",37886,"0"
"5326",37887,"1"
"5327",37888,"0"
"5328",37889,"0"
"5329",37890,"1"
"5330",37891,"0"
"5331",37892,"0"
"5332",37893,"0"
"5333",37894,"0"
"5334",37895,"0"
"5335",37896,"0"
"5336",37897,"0"
"5337",37898,"0"
"5338",37899,"0"
"5339",37900,"0"
"5340",37901,"0"
"5341",37902,"0"
"5342",37903,"0"
"5343",37904,"0"
"5344",37905,"1"
"5345",37906,"0"
"5346",37907,"0"
"5347",37908,"0"
"5348",37909,"0"
"5349",37910,"0"
"5350",37911,"0"
"5351",37912,"0"
"5352",37913,"0"
"5353",37914,"0"
"5354",37915,"0"
"5355",37916,"0"
"5356",37917,"0"
"5357",37918,"0"
"5358",37919,"0"
"5359",37920,"1"
"5360",37921,"0"
"5361",37922,"0"
"5362",37923,"0"
"5363",37924,"0"
"5364",37925,"0"
"5365",37926,"0"
"5366",37927,"0"
"5367",37928,"1"
"5368",37929,"0"
"5369",37930,"0"
"5370",37931,"0"
"5371",37932,"0"
"5372",37933,"0"
"5373",37934,"0"
"5374",37935,"0"
"5375",37936,"0"
"5376",37937,"0"
"5377",37938,"0"
"5378",37939,"0"
"5379",37940,"0"
"5380",37941,"0"
"5381",37942,"0"
"5382",37943,"0"
"5383",37944,"0"
"5384",37945,"0"
"5385",37946,"0"
"5386",37947,"0"
"5387",37948,"0"
"5388",37949,"0"
"5389",37950,"0"
"5390",37951,"0"
"5391",37952,"1"
"5392",37953,"0"
"5393",37954,"1"
"5394",37955,"0"
"5395",37956,"0"
"5396",37957,"0"
"5397",37958,"0"
"5398",37959,"0"
"5399",37960,"0"
"5400",37961,"0"
"5401",37962,"0"
"5402",37963,"0"
"5403",37964,"1"
"5404",37965,"0"
"5405",37966,"1"
"5406",37967,"0"
"5407",37968,"1"
"5408",37969,"0"
"5409",37970,"0"
"5410",37971,"1"
"5411",37972,"0"
"5412",37973,"0"
"5413",37974,"0"
"5414",37975,"0"
"5415",37976,"0"
"5416",37977,"0"
"5417",37978,"0"
"5418",37979,"1"
"5419",37980,"0"
"5420",37981,"0"
"5421",37982,"0"
"5422",37983,"1"
"5423",37984,"1"
"5424",37985,"1"
"5425",37986,"0"
"5426",37987,"0"
"5427",37988,"0"
"5428",37989,"0"
"5429",37990,"0"
"5430",37991,"0"
"5431",37992,"1"
"5432",37993,"0"
"5433",37994,"1"
"5434",37995,"0"
"5435",37996,"0"
"5436",37997,"1"
"5437",37998,"1"
"5438",37999,"0"
"5439",38000,"0"
"5440",38001,"0"
"5441",38002,"0"
"5442",38003,"0"
"5443",38004,"0"
"5444",38005,"0"
"5445",38006,"0"
"5446",38007,"0"
"5447",38008,"0"
"5448",38009,"1"
"5449",38010,"0"
"5450",38011,"1"
"5451",38012,"0"
"5452",38013,"0"
"5453",38014,"0"
"5454",38015,"0"
"5455",38016,"0"
"5456",38017,"0"
"5457",38018,"1"
"5458",38019,"0"
"5459",38020,"0"
"5460",38021,"0"
"5461",38022,"0"
"5462",38023,"0"
"5463",38024,"0"
"5464",38025,"0"
"5465",38026,"0"
"5466",38027,"0"
"5467",38028,"0"
"5468",38029,"1"
"5469",38030,"1"
"5470",38031,"0"
"5471",38032,"0"
"5472",38033,"1"
"5473",38034,"0"
"5474",38035,"0"
"5475",38036,"0"
"5476",38037,"0"
"5477",38038,"0"
"5478",38039,"1"
"5479",38040,"0"
"5480",38041,"0"
"5481",38042,"0"
"5482",38043,"0"
"5483",38044,"0"
"5484",38045,"0"
"5485",38046,"0"
"5486",38047,"1"
"5487",38048,"0"
"5488",38049,"0"
"5489",38050,"0"
"5490",38051,"0"
"5491",38052,"0"
"5492",38053,"0"
"5493",38054,"0"
"5494",38055,"1"
"5495",38056,"1"
"5496",38057,"1"
"5497",38058,"0"
"5498",38059,"1"
"5499",38060,"1"
"5500",38061,"1"
"5501",38062,"0"
"5502",38063,"0"
"5503",38064,"0"
"5504",38065,"0"
"5505",38066,"0"
"5506",38067,"0"
"5507",38068,"0"
"5508",38069,"0"
"5509",38070,"0"
"5510",38071,"0"
"5511",38072,"1"
"5512",38073,"0"
"5513",38074,"0"
"5514",38075,"0"
"5515",38076,"0"
"5516",38077,"0"
"5517",38078,"0"
"5518",38079,"0"
"5519",38080,"0"
"5520",38081,"0"
"5521",38082,"0"
"5522",38083,"0"
"5523",38084,"1"
"5524",38085,"0"
"5525",38086,"0"
"5526",38087,"1"
"5527",38088,"0"
"5528",38089,"0"
"5529",38090,"0"
"5530",38091,"0"
"5531",38092,"0"
"5532",38093,"0"
"5533",38094,"0"
"5534",38095,"0"
"5535",38096,"1"
"5536",38097,"1"
"5537",38098,"0"
"5538",38099,"0"
"5539",38100,"0"
"5540",38101,"1"
"5541",38102,"1"
"5542",38103,"0"
"5543",38104,"1"
"5544",38105,"0"
"5545",38106,"0"
"5546",38107,"0"
"5547",38108,"0"
"5548",38109,"0"
"5549",38110,"0"
"5550",38111,"0"
"5551",38112,"1"
"5552",38113,"0"
"5553",38114,"0"
"5554",38115,"0"
"5555",38116,"0"
"5556",38117,"0"
"5557",38118,"0"
"5558",38119,"0"
"5559",38120,"0"
"5560",38121,"0"
"5561",38122,"0"
"5562",38123,"1"
"5563",38124,"0"
"5564",38125,"0"
"5565",38126,"0"
"5566",38127,"0"
"5567",38128,"0"
"5568",38129,"0"
"5569",38130,"0"
"5570",38131,"0"
"5571",38132,"0"
"5572",38133,"0"
"5573",38134,"0"
"5574",38135,"0"
"5575",38136,"0"
"5576",38137,"0"
"5577",38138,"0"
"5578",38139,"0"
"5579",38140,"0"
"5580",38141,"0"
"5581",38142,"0"
"5582",38143,"0"
"5583",38144,"0"
"5584",38145,"0"
"5585",38146,"0"
"5586",38147,"1"
"5587",38148,"0"
"5588",38149,"0"
"5589",38150,"1"
"5590",38151,"0"
"5591",38152,"0"
"5592",38153,"0"
"5593",38154,"0"
"5594",38155,"0"
"5595",38156,"0"
"5596",38157,"1"
"5597",38158,"0"
"5598",38159,"0"
"5599",38160,"0"
"5600",38161,"1"
"5601",38162,"0"
"5602",38163,"0"
"5603",38164,"0"
"5604",38165,"0"
"5605",38166,"1"
